"crash_id","crash_datetime","crash_date","latitude","longitude","n_crash_reports","contains_fatality_words","contains_pedestrian_words","contains_matatu_words","contains_motorcycle_words"
1304,2017-08-08 13:13:31,2017-08-08,-0.930223,37.169935,1,0,0,0,0
1305,2017-08-09 10:59:04,2017-08-09,-1.215966,36.841163,1,0,0,0,0
1306,2017-08-09 11:41:34,2017-08-09,-1.2986499,36.8025624,1,0,0,0,0
1307,2017-08-10 13:59:27,2017-08-10,-1.285867,36.818659,1,0,0,0,0
1308,2017-08-10 17:51:38,2017-08-10,-1.307448,36.889762,1,0,0,0,0
1309,2017-08-11 13:47:10,2017-08-11,-1.312662,36.815829,1,0,0,0,0
1310,2017-08-11 16:52:41,2017-08-11,-1.171108,36.972523,1,0,0,0,0
1311,2017-08-11 23:31:52,2017-08-11,-0.804893,36.532016,1,0,0,0,0
1312,2017-08-12 08:15:03,2017-08-12,-1.244991,36.86694635,1,0,0,1,0
1313,2017-08-12 18:49:44,2017-08-12,-1.393383,36.939303,1,0,0,0,0
1314,2017-08-13 19:48:07,2017-08-13,-0.940643,36.620634,1,0,0,0,0
1315,2017-08-14 05:49:48,2017-08-14,-1.31031125,36.8915215,1,0,0,1,0
1316,2017-08-14 09:54:09,2017-08-14,-1.231202,36.877496,1,0,0,0,0
1317,2017-08-14 17:46:40,2017-08-14,-1.231202,36.877496,1,0,0,0,0
1318,2017-08-14 23:29:21,2017-08-14,-1.31569,36.814204,1,0,0,0,0
1319,2017-08-16 18:05:46,2017-08-16,-1.255847525,36.69535614,1,0,0,0,0
1320,2017-08-16 18:14:46,2017-08-16,-1.2496416,36.68444243,1,0,0,0,0
1321,2017-08-16 18:23:16,2017-08-16,-1.149233,36.962258,1,0,0,0,0
1322,2017-08-16 18:42:36,2017-08-16,-1.220927,36.890236,1,0,0,0,0
1323,2017-08-16 20:08:06,2017-08-16,-1.317658,36.776336,1,1,0,0,0
1324,2017-08-16 20:25:06,2017-08-16,-1.319174,36.789482,1,1,1,0,0
1325,2017-08-17 07:45:08,2017-08-17,-1.297734,36.886701,1,0,0,0,0
1326,2017-08-17 08:37:58,2017-08-17,-1.250179253,36.78524739,1,0,0,1,0
1327,2017-08-17 14:21:48,2017-08-17,-1.295174,36.821838,1,0,0,0,0
1328,2017-08-17 17:33:39,2017-08-17,-1.1711,36.972391,1,0,0,0,0
1329,2017-08-17 18:36:59,2017-08-17,-1.344414,36.902542,1,0,0,0,0
1330,2017-08-17 20:11:29,2017-08-17,-1.260845,36.713369,1,0,0,0,0
1331,2017-08-17 20:37:39,2017-08-17,-1.29594,36.886536,1,1,0,0,0
1332,2017-08-17 22:05:00,2017-08-17,-1.23536,36.872436,1,0,0,0,0
1333,2017-08-18 01:31:20,2017-08-18,-1.216489,36.825045,1,0,0,0,0
1334,2017-08-18 07:58:11,2017-08-18,-1.29769,36.871121,1,0,0,1,0
1335,2017-08-18 08:24:21,2017-08-18,-1.264316,36.740057,1,0,0,0,0
1336,2017-08-18 11:29:41,2017-08-18,-1.287876,36.827602,1,0,0,0,0
1337,2017-08-18 14:37:22,2017-08-18,-1.255799,36.797584,1,0,0,0,0
1338,2017-08-19 00:53:36,2017-08-19,-1.319292,36.837924,1,0,0,0,0
1339,2017-08-19 05:52:26,2017-08-19,-1.265182,36.835912,1,0,0,0,0
1340,2017-08-19 06:25:47,2017-08-19,-1.30449,36.746054,1,0,0,0,1
1341,2017-08-19 21:04:58,2017-08-19,-1.024067,37.066755,1,0,0,0,0
1342,2017-08-20 06:45:59,2017-08-20,-1.29748,36.885739,1,0,0,0,0
1343,2017-08-20 15:52:31,2017-08-20,-1.235411,36.872537,1,0,0,0,0
1344,2017-08-20 21:58:51,2017-08-20,-1.323311714,36.89959526,1,0,0,1,0
1345,2017-08-21 09:05:43,2017-08-21,-1.2128646,36.9032664,1,0,0,0,0
1346,2017-08-21 17:38:14,2017-08-21,-1.32316,36.844198,1,0,0,0,0
1347,2017-08-21 19:13:14,2017-08-21,-1.327561,36.852158,1,0,0,0,0
1348,2017-08-22 06:54:05,2017-08-22,-1.218893,36.892208,1,0,0,0,0
1349,2017-08-22 08:08:06,2017-08-22,-1.301897,36.816336,1,0,0,0,0
1350,2017-08-22 08:39:56,2017-08-22,-1.32856015,36.880783,1,0,0,0,0
1351,2017-08-22 09:28:46,2017-08-22,-1.260772,36.842033,1,0,0,0,0
1352,2017-08-22 09:29:16,2017-08-22,-1.249089,36.862775,1,0,0,0,0
1353,2017-08-22 14:48:26,2017-08-22,-1.374088,36.922352,1,0,0,0,0
1354,2017-08-22 18:05:57,2017-08-22,-1.218893,36.892208,1,1,0,0,0
1355,2017-08-22 18:30:27,2017-08-22,-1.2994591,36.8248656,1,0,0,0,0
1356,2017-08-22 19:34:07,2017-08-22,-1.255847525,36.69535614,1,0,0,0,0
1357,2017-08-22 20:56:37,2017-08-22,-1.203997,36.916822,1,0,0,0,0
1358,2017-08-22 20:57:27,2017-08-22,-1.329883,36.870701,1,0,0,0,0
1359,2017-08-23 08:52:19,2017-08-23,-1.262399,36.878971,1,0,0,0,0
1360,2017-08-23 14:38:29,2017-08-23,-1.316951,36.833923,1,0,0,0,0
1361,2017-08-23 16:29:30,2017-08-23,-1.312452,36.816123,1,0,0,0,0
1362,2017-08-24 08:01:42,2017-08-24,-0.804893,36.532016,1,0,0,0,0
1363,2017-08-24 20:29:13,2017-08-24,-1.260772,36.842033,1,0,0,0,0
1364,2017-08-25 00:11:14,2017-08-25,-1.329883,36.870701,1,0,0,0,0
1365,2017-08-25 05:41:24,2017-08-25,-1.286016643,36.81839766,1,0,0,0,0
1366,2017-08-25 07:50:55,2017-08-25,-1.296922,36.83543,1,0,0,0,0
1367,2017-08-25 13:34:15,2017-08-25,-1.329883,36.870701,1,0,0,0,0
1368,2017-08-25 14:09:25,2017-08-25,-1.35951,36.907839,1,0,0,0,0
1369,2017-08-25 15:11:16,2017-08-25,-1.345134,36.903268,1,0,0,0,0
1370,2017-08-25 18:17:06,2017-08-25,-1.23071185,36.80370165,1,0,0,0,0
1371,2017-08-25 22:25:36,2017-08-25,-0.664948,37.209139,1,0,0,0,0
1372,2017-08-26 13:13:38,2017-08-26,-1.249218,36.862657,1,0,0,0,0
1373,2017-08-26 15:22:59,2017-08-26,-1.280731,36.964065,1,0,0,0,0
1374,2017-08-26 15:44:59,2017-08-26,-1.264153,36.748832,1,0,0,0,0
1375,2017-08-26 15:47:59,2017-08-26,-1.317724,36.918491,1,0,0,0,0
1376,2017-08-26 20:49:39,2017-08-26,-1.272416,36.827385,1,0,0,0,0
1377,2017-08-27 07:39:01,2017-08-27,-0.666495,37.212567,1,0,0,0,0
1378,2017-08-27 10:49:11,2017-08-27,-1.266714,36.834694,1,0,0,1,0
1379,2017-08-27 15:36:32,2017-08-27,-1.22063,36.890373,1,0,0,0,0
1380,2017-08-27 17:54:32,2017-08-27,-1.024152,37.066787,1,0,0,0,0
1381,2017-08-27 19:26:23,2017-08-27,-1.315891533,36.81393867,1,0,0,0,0
1382,2017-08-27 20:10:42,2017-08-27,-1.264153,36.748832,1,0,0,0,0
1383,2017-08-28 08:21:44,2017-08-28,-1.255847525,36.69535614,1,0,0,0,0
1384,2017-08-28 08:34:34,2017-08-28,-1.244991,36.86694635,1,0,0,0,0
1385,2017-08-28 11:22:14,2017-08-28,-1.005675,37.078928,1,0,0,0,0
1386,2017-08-28 15:50:45,2017-08-28,-1.329672,36.870351,1,0,0,0,0
1387,2017-08-28 23:09:36,2017-08-28,-1.316609025,36.83403205,1,0,0,0,0
1388,2017-08-29 06:35:17,2017-08-29,-1.35952,36.907841,1,0,0,1,0
1389,2017-08-29 06:39:27,2017-08-29,-1.260275,36.77083,1,0,0,0,0
1390,2017-08-29 07:12:27,2017-08-29,-1.2520115,36.859948,1,0,0,0,0
1391,2017-08-29 08:47:57,2017-08-29,-1.292376,36.783475,1,0,0,0,0
1392,2017-08-29 12:30:27,2017-08-29,-1.218893,36.892208,1,0,0,0,0
1393,2017-08-29 13:39:57,2017-08-29,-1.325571,36.794551,1,0,0,0,0
1394,2017-08-29 21:26:48,2017-08-29,-1.257001,36.854399,1,0,0,0,0
1395,2017-08-30 11:37:50,2017-08-30,-1.329883,36.870701,1,0,0,0,0
1396,2017-08-30 20:44:01,2017-08-30,-1.118429,37.010054,1,0,0,0,0
1397,2017-08-31 08:39:53,2017-08-31,-1.255895,36.855873,1,0,0,0,0
1398,2017-08-31 15:36:14,2017-08-31,-1.259588,36.785738,1,0,0,1,0
1399,2017-08-31 16:17:24,2017-08-31,-1.272416,36.827385,1,0,0,0,0
1400,2017-08-31 18:22:34,2017-08-31,-1.279676,36.819991,1,0,0,0,0
1401,2017-09-01 05:07:15,2017-09-01,-1.244991,36.86694635,1,0,0,0,0
1402,2017-09-01 05:12:35,2017-09-01,-1.235035,36.87286,1,0,0,0,0
1403,2017-09-01 07:06:56,2017-09-01,-1.316609025,36.83403205,1,0,0,0,0
1404,2017-09-01 07:15:36,2017-09-01,-1.26049,36.770219,1,0,0,0,0
1405,2017-09-01 07:17:46,2017-09-01,-1.462665,37.011955,1,0,0,0,0
1406,2017-09-01 13:01:36,2017-09-01,-1.210832,36.907589,1,0,0,0,0
1407,2017-09-01 13:02:06,2017-09-01,-1.218893,36.892208,1,0,0,0,0
1408,2017-09-01 14:17:37,2017-09-01,-1.461081,37.013211,1,0,0,0,0
1409,2017-09-01 16:37:17,2017-09-01,-1.319217,36.789482,1,0,0,0,0
1410,2017-09-01 17:00:17,2017-09-01,-1.232337,36.878793,1,0,0,0,0
1411,2017-09-02 07:30:29,2017-09-02,-1.301849,36.753374,1,0,0,0,0
1412,2017-09-02 21:51:51,2017-09-02,-1.264316,36.740057,1,0,0,0,0
1413,2017-09-02 22:11:21,2017-09-02,-1.234214,36.871593,1,1,0,0,0
1414,2017-09-02 22:17:31,2017-09-02,-1.261628,36.725739,1,0,0,0,0
1415,2017-09-03 10:01:22,2017-09-03,-1.131369,36.636026,1,0,0,0,0
1416,2017-09-03 10:28:02,2017-09-03,-1.2496029,36.8485744,1,0,0,0,0
1417,2017-09-03 11:04:42,2017-09-03,-1.213354,36.792994,1,0,0,0,0
1418,2017-09-03 12:31:12,2017-09-03,-1.32856015,36.880783,1,0,0,0,0
1419,2017-09-03 19:54:13,2017-09-03,-1.37214,36.91987,1,0,1,0,0
1420,2017-09-03 22:33:44,2017-09-03,-1.3820525,36.7705935,1,0,0,0,0
1421,2017-09-03 23:20:14,2017-09-03,-1.292341,36.843161,1,0,0,0,0
1422,2017-09-04 06:43:25,2017-09-04,-1.205406,36.915515,1,0,0,0,0
1423,2017-09-04 06:58:05,2017-09-04,-1.2932616,36.94381485,1,0,0,0,0
1424,2017-09-04 07:24:25,2017-09-04,-1.331725,36.888135,1,0,0,0,0
1425,2017-09-04 07:37:15,2017-09-04,-1.218893,36.892208,1,0,0,0,0
1426,2017-09-04 11:21:55,2017-09-04,-1.260327,36.718453,1,0,0,0,0
1427,2017-09-04 15:05:56,2017-09-04,-1.3192781,36.8383276,1,0,0,0,0
1428,2017-09-04 20:38:06,2017-09-04,-1.260385,36.718111,1,0,0,0,0
1429,2017-09-04 21:59:07,2017-09-04,-1.261628,36.725739,1,0,0,0,0
1430,2017-09-05 07:54:38,2017-09-05,-1.250179253,36.78524739,1,0,0,0,0
1431,2017-09-05 08:02:08,2017-09-05,-1.299776,36.83673,1,0,0,0,0
1432,2017-09-05 14:56:59,2017-09-05,-1.395448,36.731244,1,0,0,0,0
1433,2017-09-05 15:06:19,2017-09-05,-1.365201,36.91196,1,0,0,0,0
1434,2017-09-05 20:43:59,2017-09-05,-1.372598,36.920491,1,0,0,0,0
1435,2017-09-06 07:13:31,2017-09-06,-1.284808,36.88468,1,0,0,0,0
1436,2017-09-06 07:25:31,2017-09-06,-1.297072,36.875667,1,0,0,0,0
1437,2017-09-06 07:46:41,2017-09-06,-1.244525,36.866881,1,0,0,0,0
1438,2017-09-06 10:24:31,2017-09-06,-1.397613,36.941893,1,0,0,0,0
1439,2017-09-06 10:32:31,2017-09-06,-1.393383,36.939303,1,0,0,0,0
1440,2017-09-06 16:42:02,2017-09-06,-1.26879,36.824013,1,0,0,0,0
1441,2017-09-06 22:24:48,2017-09-06,-1.342713,36.765975,1,0,0,0,0
1442,2017-09-07 05:54:19,2017-09-07,-1.219589,36.891494,1,0,0,0,0
1443,2017-09-07 12:50:59,2017-09-07,-1.047398,37.059364,1,0,0,1,0
1444,2017-09-07 16:38:20,2017-09-07,-1.296341,36.88407,1,0,1,0,0
1445,2017-09-08 05:18:41,2017-09-08,-1.231183,36.842287,1,0,0,1,0
1446,2017-09-08 07:58:02,2017-09-08,-1.260686,36.71692,1,0,0,0,0
1447,2017-09-08 08:07:22,2017-09-08,-1.25810665,36.70126405,1,0,0,0,0
1448,2017-09-08 09:25:42,2017-09-08,-1.272416,36.827385,1,0,0,0,0
1449,2017-09-08 17:55:33,2017-09-08,-1.188995,36.930823,1,0,0,0,0
1450,2017-09-08 18:02:13,2017-09-08,-1.264043,36.75385,1,0,0,0,0
1451,2017-09-08 18:28:33,2017-09-08,-0.804893,36.532016,1,0,0,0,0
1452,2017-09-09 02:08:34,2017-09-09,-1.2748234,36.82367725,1,0,0,0,0
1453,2017-09-09 04:17:24,2017-09-09,-1.317724,36.918491,1,0,0,0,0
1454,2017-09-09 06:44:25,2017-09-09,-1.285962,36.833221,1,0,0,0,0
1455,2017-09-09 14:39:56,2017-09-09,-1.221613,36.835813,1,0,0,0,0
1456,2017-09-10 11:15:18,2017-09-10,-1.364719,36.911405,1,0,0,0,0
1457,2017-09-10 17:17:59,2017-09-10,-1.105318,37.017312,1,0,0,0,0
1458,2017-09-10 17:59:09,2017-09-10,-0.077755,34.789928,1,0,0,0,0
1459,2017-09-10 22:05:40,2017-09-10,-1.330299,36.856406,1,0,0,1,0
1460,2017-09-11 06:15:21,2017-09-11,-1.2568653,36.85500857,1,0,0,0,0
1461,2017-09-11 06:18:11,2017-09-11,-1.260135,36.842254,1,0,0,0,0
1462,2017-09-11 06:50:11,2017-09-11,-1.29506,36.799501,1,0,0,0,0
1463,2017-09-11 06:58:41,2017-09-11,-1.26449,36.735534,1,0,0,0,0
1464,2017-09-11 06:59:41,2017-09-11,-1.259588,36.785738,1,0,0,0,0
1465,2017-09-11 09:17:51,2017-09-11,-1.274509,36.81225,1,1,0,0,0
1466,2017-09-11 13:59:02,2017-09-11,-0.982614,36.585946,1,0,0,0,0
1467,2017-09-11 14:12:03,2017-09-11,-1.274509,36.81225,1,0,0,0,0
1468,2017-09-11 17:19:12,2017-09-11,-1.318812,36.811184,1,0,0,0,0
1469,2017-09-11 18:48:02,2017-09-11,-1.265709,36.83533,1,0,0,0,0
1470,2017-09-12 05:33:54,2017-09-12,-1.31598,36.813963,1,0,0,0,0
1471,2017-09-12 07:21:44,2017-09-12,-1.300791,36.808823,1,0,0,0,0
1472,2017-09-12 07:37:14,2017-09-12,-1.279907,36.979198,1,0,0,0,0
1473,2017-09-12 08:47:24,2017-09-12,-1.245143,36.768481,1,0,0,0,0
1474,2017-09-12 17:23:25,2017-09-12,-1.29518,36.821822,1,0,0,0,0
1475,2017-09-12 19:23:05,2017-09-12,-1.233484,36.874769,1,0,0,0,0
1476,2017-09-13 09:02:57,2017-09-13,-1.265685,36.858851,1,0,1,0,0
1477,2017-09-13 10:53:57,2017-09-13,-1.3153828,36.89460495,1,0,0,0,0
1478,2017-09-13 10:59:27,2017-09-13,-1.269131875,36.83259915,1,0,0,0,0
1479,2017-09-13 17:19:08,2017-09-13,-1.364719,36.911405,1,0,0,0,0
1480,2017-09-13 19:56:28,2017-09-13,-1.30553,36.825678,1,0,0,0,0
1481,2017-09-13 22:04:06,2017-09-13,-1.420017,36.954021,1,0,0,0,0
1482,2017-09-14 06:44:07,2017-09-14,-1.296583,36.87943,1,0,0,0,0
1483,2017-09-14 11:49:08,2017-09-14,-1.277003,36.834905,1,0,0,0,0
1484,2017-09-15 00:18:10,2017-09-15,-1.29554,36.885938,1,0,0,0,0
1485,2017-09-15 12:31:11,2017-09-15,-1.364719,36.911405,1,0,0,0,0
1486,2017-09-15 15:28:42,2017-09-15,-1.290126,36.783114,1,0,0,0,0
1487,2017-09-15 16:47:42,2017-09-15,-1.299721,36.836814,1,0,0,0,0
1488,2017-09-15 17:20:42,2017-09-15,-1.280731,36.964065,1,0,0,0,0
1489,2017-09-15 21:41:13,2017-09-15,-1.260772,36.842033,1,0,0,0,0
1490,2017-09-15 22:24:12,2017-09-15,-1.306754,36.830673,1,0,0,0,0
1491,2017-09-16 05:14:43,2017-09-16,-1.31435665,36.8079547,1,0,0,0,0
1492,2017-09-16 05:42:13,2017-09-16,-1.310165,36.802016,1,0,0,0,0
1493,2017-09-16 07:55:14,2017-09-16,-1.278658,36.821153,1,0,0,0,0
1494,2017-09-16 08:28:44,2017-09-16,-1.393378,36.939394,1,0,0,0,0
1495,2017-09-16 13:43:14,2017-09-16,-1.299717,36.824308,1,0,0,0,0
1496,2017-09-16 16:17:15,2017-09-16,-1.24965,36.846952,1,0,0,0,0
1497,2017-09-16 17:56:45,2017-09-16,-1.508392,37.095374,1,0,0,0,0
1498,2017-09-17 08:49:47,2017-09-17,-1.260297,36.77127,1,0,0,0,0
1499,2017-09-18 09:32:20,2017-09-18,-1.30040278,36.78052124,1,0,0,0,0
1500,2017-09-18 17:35:51,2017-09-18,-1.234546,36.803319,1,0,0,0,0
1501,2017-09-18 19:33:51,2017-09-18,-1.30040278,36.78052124,1,0,0,0,0
1502,2017-09-18 20:36:51,2017-09-18,-1.304764,36.856111,1,0,0,0,0
1503,2017-09-19 06:47:22,2017-09-19,-1.325542,36.84841,1,0,0,0,0
1504,2017-09-19 06:49:52,2017-09-19,-1.266494,36.8477439,1,0,0,0,0
1505,2017-09-19 10:03:53,2017-09-19,-1.239348,36.870187,1,1,0,0,0
1506,2017-09-19 13:50:23,2017-09-19,-1.31979,36.906603,1,0,0,0,0
1507,2017-09-19 23:05:25,2017-09-19,-1.2767133,36.822984,1,0,0,0,0
1508,2017-09-20 17:02:27,2017-09-20,-1.245686,36.874776,1,0,1,0,0
1509,2017-09-20 17:28:27,2017-09-20,-1.298556,36.767614,1,0,0,0,0
1510,2017-09-20 17:42:57,2017-09-20,-1.379238,36.927857,1,0,0,1,0
1511,2017-09-20 17:58:27,2017-09-20,-1.349668,36.660266,1,0,0,0,0
1512,2017-09-20 20:26:27,2017-09-20,-1.289621,36.759934,1,0,0,0,0
1513,2017-09-21 07:39:59,2017-09-21,-1.262686,36.800498,1,0,0,1,0
1514,2017-09-21 07:48:59,2017-09-21,-1.329883,36.870701,1,0,0,0,0
1515,2017-09-21 16:04:30,2017-09-21,-1.2931119,36.7917109,1,0,0,1,0
1516,2017-09-21 19:41:00,2017-09-21,-1.263997,36.837518,1,0,0,0,0
1517,2017-09-21 21:07:30,2017-09-21,-1.330498267,36.86528483,1,0,0,0,0
1518,2017-09-22 07:53:32,2017-09-22,-1.299566,36.829876,1,0,0,0,0
1519,2017-09-22 08:05:02,2017-09-22,-1.271922,36.842033,1,0,0,0,0
1520,2017-09-22 11:42:02,2017-09-22,-1.477173,37.038103,1,0,0,0,0
1521,2017-09-22 12:04:32,2017-09-22,-1.095178,37.028703,1,0,0,0,0
1522,2017-09-22 13:04:32,2017-09-22,-1.244405,36.859136,1,0,0,0,0
1523,2017-09-22 13:47:02,2017-09-22,-1.290425,37.218528,1,0,0,0,0
1524,2017-09-22 13:56:02,2017-09-22,-1.240635,36.844245,1,0,0,0,0
1525,2017-09-22 15:44:33,2017-09-22,-1.289973,36.769578,1,0,0,0,0
1526,2017-09-22 16:23:33,2017-09-22,-1.25888,36.779842,1,0,0,0,0
1527,2017-09-22 18:09:33,2017-09-22,-1.393383,36.939303,1,0,0,0,0
1528,2017-09-22 20:06:03,2017-09-22,-1.249218,36.862657,1,0,1,0,0
1529,2017-09-22 21:30:03,2017-09-22,-1.2496416,36.68444243,1,0,0,0,0
1530,2017-09-23 00:15:34,2017-09-23,-1.255935,36.695763,1,0,0,0,0
1531,2017-09-23 02:38:04,2017-09-23,-1.32856015,36.880783,1,0,0,0,0
1532,2017-09-23 14:20:35,2017-09-23,-1.318301,36.788521,1,0,0,0,0
1533,2017-09-23 15:41:36,2017-09-23,-1.275458,36.829179,1,0,0,0,0
1534,2017-09-24 08:10:08,2017-09-24,-1.274639,36.824303,1,0,0,0,0
1535,2017-09-25 07:34:41,2017-09-25,-1.2128646,36.9032664,1,0,0,0,0
1536,2017-09-25 08:20:41,2017-09-25,-1.262686,36.800498,1,0,0,0,0
1537,2017-09-25 17:14:42,2017-09-25,-1.219578,36.891484,1,0,0,0,0
1538,2017-09-25 18:37:42,2017-09-25,-1.269796,36.817504,1,0,0,0,0
1539,2017-09-25 18:38:12,2017-09-25,-1.266714,36.834694,1,0,0,0,0
1540,2017-09-25 19:43:42,2017-09-25,-1.252933,36.859054,1,0,0,0,0
1541,2017-09-25 20:24:12,2017-09-25,-1.256155,36.855219,1,0,0,0,0
1542,2017-09-26 05:39:43,2017-09-26,-1.227806,36.66455,1,0,0,0,0
1543,2017-09-26 09:36:14,2017-09-26,-1.32856015,36.880783,1,0,0,0,0
1544,2017-09-26 10:34:14,2017-09-26,-1.295208,36.812937,1,0,0,0,1
1545,2017-09-27 06:24:32,2017-09-27,-1.393383,36.939303,1,0,0,0,0
1546,2017-09-27 06:28:31,2017-09-27,-1.260772,36.842033,1,0,0,0,0
1547,2017-09-27 07:10:01,2017-09-27,-1.244847,36.866988,1,0,0,0,0
1548,2017-09-27 07:19:02,2017-09-27,-1.451023,36.968201,1,0,0,0,0
1549,2017-09-27 07:52:02,2017-09-27,-1.235113,36.87264,1,0,0,0,0
1550,2017-09-27 08:04:02,2017-09-27,-1.231202,36.877496,1,0,0,0,0
1551,2017-09-27 18:27:03,2017-09-27,-1.397695,36.941912,1,0,0,0,0
1552,2017-09-27 18:41:03,2017-09-27,-1.251041,36.818708,1,0,0,0,0
1553,2017-09-28 05:17:06,2017-09-28,-1.3263197,36.7853696,1,0,0,0,0
1554,2017-09-28 12:30:37,2017-09-28,-1.491467,37.0577,1,0,0,1,0
1555,2017-09-28 16:10:38,2017-09-28,-1.259358,36.826696,1,0,0,0,0
1556,2017-09-29 09:01:40,2017-09-29,-1.244263,36.86747,1,0,0,0,0
1557,2017-09-29 09:12:40,2017-09-29,-1.234914,36.872853,1,0,0,0,0
1558,2017-09-29 09:56:40,2017-09-29,-1.417604,36.952687,1,0,0,0,0
1559,2017-09-29 11:13:10,2017-09-29,-1.851733,37.258321,1,0,0,0,0
1560,2017-09-29 14:47:40,2017-09-29,-1.024067,37.066755,1,0,0,0,0
1561,2017-09-29 15:58:41,2017-09-29,-1.320728,36.809218,1,0,0,0,0
1562,2017-09-29 17:02:11,2017-09-29,-1.274509,36.81225,1,0,0,0,0
1563,2017-09-29 22:02:11,2017-09-29,-1.26376,36.824743,1,1,0,0,0
1564,2017-09-30 09:44:13,2017-09-30,-1.264153,36.748832,1,0,0,0,0
1565,2017-09-30 12:16:13,2017-09-30,-1.255879,36.856023,1,0,0,0,0
1566,2017-09-30 15:48:14,2017-09-30,-0.693719,36.41978,1,0,0,0,0
1567,2017-09-30 18:35:44,2017-09-30,-1.250197067,36.84664757,1,0,0,0,0
1568,2017-09-30 22:24:44,2017-09-30,-1.2520115,36.859948,1,1,0,0,0
1569,2017-09-30 22:44:44,2017-09-30,-1.22097,36.890182,1,0,0,0,0
1570,2017-09-30 22:44:45,2017-09-30,-1.255435,36.856536,1,1,0,0,0
1571,2017-09-30 23:15:44,2017-09-30,-1.226226,36.884216,1,0,0,0,0
1572,2017-10-01 04:06:46,2017-10-01,-1.326521,36.895421,1,0,0,0,0
1573,2017-10-01 19:34:47,2017-10-01,-1.331725,36.888135,1,0,0,0,0
1574,2017-10-01 21:06:47,2017-10-01,-1.229704,36.804086,1,0,0,1,0
1575,2017-10-01 22:57:47,2017-10-01,-1.234914,36.872853,1,0,0,0,0
1576,2017-10-02 08:05:19,2017-10-02,-1.272159,36.827623,1,0,0,0,0
1577,2017-10-02 08:32:49,2017-10-02,-1.329589,36.855695,1,0,0,0,1
1578,2017-10-02 09:35:49,2017-10-02,-1.29748,36.885739,1,0,0,0,0
1579,2017-10-02 09:40:19,2017-10-02,-1.205178,36.915715,1,0,0,0,0
1580,2017-10-02 11:41:49,2017-10-02,-1.252933,36.859054,1,0,0,0,0
1581,2017-10-02 13:00:19,2017-10-02,-1.364553,36.911256,1,0,0,0,0
1582,2017-10-02 19:30:50,2017-10-02,-1.218893,36.892208,1,0,0,0,0
1583,2017-10-02 21:25:20,2017-10-02,-1.31609678,36.81378792,1,0,0,0,0
1584,2017-10-03 08:07:22,2017-10-03,-1.292341,36.843161,1,0,0,0,0
1585,2017-10-03 10:05:22,2017-10-03,-1.259562,36.775694,1,0,0,0,0
1586,2017-10-03 11:05:22,2017-10-03,-1.260746,36.842254,1,0,0,0,0
1587,2017-10-03 16:01:53,2017-10-03,-1.327561,36.852158,1,0,0,0,0
1588,2017-10-03 20:33:53,2017-10-03,-1.295801,36.886279,1,0,0,0,0
1589,2017-10-04 07:33:25,2017-10-04,-1.289982,36.77015,1,0,0,0,0
1590,2017-10-04 21:15:56,2017-10-04,-1.260275,36.77083,1,0,0,0,0
1591,2017-10-05 07:41:28,2017-10-05,-1.255847525,36.69535614,1,0,0,0,0
1592,2017-10-05 11:28:28,2017-10-05,-1.236986,36.666811,1,0,0,0,0
1593,2017-10-05 15:13:29,2017-10-05,-1.1980712,36.92222557,1,0,0,0,0
1594,2017-10-05 19:18:59,2017-10-05,-1.129607,36.987577,1,0,0,0,0
1595,2017-10-05 19:54:59,2017-10-05,-1.250197067,36.84664757,1,0,0,0,0
1596,2017-10-05 20:05:29,2017-10-05,-1.265182,36.835912,1,0,0,0,0
1597,2017-10-05 20:56:29,2017-10-05,-1.395457,36.731238,1,0,0,0,0
1598,2017-10-06 00:00:00,2017-10-06,-1.280731,36.964065,1,1,0,0,0
1599,2017-10-06 06:29:40,2017-10-06,-1.195805,36.83829,1,0,0,0,0
1600,2017-10-06 06:45:10,2017-10-06,-1.443407,36.989655,1,0,0,0,0
1601,2017-10-06 13:08:11,2017-10-06,-1.266714,36.834694,1,0,0,0,0
1602,2017-10-06 13:14:41,2017-10-06,-1.297072,36.875667,1,0,0,0,0
1603,2017-10-06 18:14:11,2017-10-06,-1.260327,36.718453,1,0,0,0,0
1604,2017-10-06 20:25:11,2017-10-06,-1.149233,36.962258,1,0,1,0,0
1605,2017-10-06 22:05:42,2017-10-06,-1.260772,36.842033,1,0,0,0,0
1606,2017-10-06 23:11:42,2017-10-06,-1.226239,36.884136,1,0,0,0,0
1607,2017-10-07 10:56:13,2017-10-07,-1.24489,36.867074,1,0,0,0,0
1608,2017-10-07 10:56:13,2017-10-07,-1.327561,36.852158,1,0,0,0,0
1609,2017-10-07 11:41:43,2017-10-07,-1.287207,36.82646,1,0,0,0,0
1610,2017-10-07 22:11:45,2017-10-07,-1.331725,36.888135,1,0,0,0,0
1611,2017-10-07 23:19:45,2017-10-07,-1.272416,36.827385,1,1,0,0,0
1612,2017-10-07 23:32:45,2017-10-07,-1.356752,36.762272,1,0,0,0,0
1613,2017-10-08 02:38:15,2017-10-08,-1.2627803,36.76434337,1,1,0,0,0
1614,2017-10-08 17:58:17,2017-10-08,-1.285867,36.818659,1,1,0,0,0
1615,2017-10-09 07:57:49,2017-10-09,-1.331276,36.860452,1,0,0,1,0
1616,2017-10-09 10:07:49,2017-10-09,-1.31435665,36.8079547,1,0,0,0,1
1617,2017-10-09 18:15:20,2017-10-09,-1.248218,36.797356,1,0,0,0,0
